"DATE","TIME","YEAR","MONTH","DAY","SITE_DESCRIPTION","SITE","FLOW_cfs","STAGE_ft","TEMP_degC","COND_uScm","DO_ppm","PH_su","PSAT_pct","TP_ppb","PO4_ppb","NH4_ppb","NO23_ppb","NO2_ppb","TN_ppb","SIO2_ppb","TSS_ppm","TURBIDITY_NTU","TP_DUP","PO4_DUP","NH4_DUP","NO23_DUP","NO2_DUP","TN_DUP","SIO2_DUP","TSS_DUP","NOTES","TP_MDL","PO4_MDL","NH4_MDL","NO23_MDL","NO2_MDL","TN_MDL","TP_ppm","NH4_ppm","NO2_ppm","NO23_ppm","TN_ppm","SIO2_ppm","PO4_ppm","INDEX"
2018-06-14,"1145","2018","6","14","Sycan R @ Drews Rd","SR0070",44.945,1.48,19.71,87,8.4,8.36,107.4,49,20,6,10,0.5,421,30300,1,1.44,0.05,0.021,0.003,0.01,5e-04,0.424,30.4,1,NA,9,3,6,8,1,30,0.049,0.006,5e-04,0.01,0.421,30.3,0.02,"708"
2018-06-12,"950","2018","6","12","Sprague R @ Lone Pine","SR0080",349.56,1.7,16.6,98,8.39,8.32,100.7,52,30,3,4,0.5,244,30500,2.3,3.45,0.053,0.032,0.003,0.004,5e-04,0.231,30.5,2.3,"2.a. NH4 Dup changed from 11 TN and Dup changed from 231, 303 ",9,3,6,8,1,30,0.052,0.003,5e-04,0.004,0.244,30.5,0.03,"709"
2018-06-12,"930","2018","6","12","Sprague R @ Power Plant","SR0090",452,2.01,17.08,92,9.08,8.25,110.1,55,34,8,4,0.5,248,29300,3,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.055,0.008,5e-04,0.004,0.248,29.3,0.034,"710"
2018-06-13,"1110","2018","6","13","N. Fork Sprague R @ Ivory Pine","SR0140",96.349,NA,14.49,65,9.71,7.89,111.2,47,30,6,8,0.5,94,29400,2.4,2.69,0.046,0.031,0.006,0.004,5e-04,0.101,29.5,2.2,"2.a. TN and Dup changed from 15, 107",9,3,6,8,1,30,0.047,0.006,5e-04,0.008,0.094,29.4,0.03,"711"
2018-06-13,"950","2018","6","13","SF Sprague @ Ivory Pine","SR0150",48.755,0.56,18.3,148,7.23,7.64,90.1,66,40,8,14,0.5,423,35900,5.3,5.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.066,0.008,5e-04,0.014,0.423,35.9,0.04,"712"
2018-06-25,"1245","2018","6","25","NF Sprague @ 3411 Rd","SR0040",54.217,0.8,13.4,56,9.37,7.79,104.9,52,38,16,13,0.5,115,29100,2.5,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.052,0.016,5e-04,0.013,0.115,29.1,0.038,"713"
2018-06-25,"1100","2018","6","25","SF Sprague @ Picnic Area","SR0050",24.762,0.96,16.95,97,9.06,7.9,109.7,45,28,12,13,0.5,124,37200,1,1.91,0.043,0.028,0.013,0.013,5e-04,0.128,37.3,1,NA,9,3,6,8,1,30,0.045,0.012,5e-04,0.013,0.124,37.2,0.028,"714"
2018-06-27,"1045","2018","6","27","Sprague R @ Godowa Rd","SR0060",190.9,1.46,19.08,93,9.15,8.53,115.9,46,31,3,9,0.5,117,31500,4.8,2.98,0.052,0.03,0.003,0.008,5e-04,0.116,31.5,4.7,NA,9,3,6,8,1,30,0.046,0.003,5e-04,0.009,0.117,31.5,0.031,"715"
2018-06-27,"1225","2018","6","27","Sycan R @ Drews Rd","SR0070",27.009,1.13,21.71,100,9.67,8.55,128.8,42,19,3,14,0.5,396,28900,1,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.042,0.003,5e-04,0.014,0.396,28.9,0.019,"716"
2018-06-28,"1015","2018","6","28","Sprague R @ Lone Pine","SR0080",211.459,1.21,20.19,107,7.3,8.84,94.5,48,28,3,8,0.5,238,30400,1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.048,0.003,5e-04,0.008,0.238,30.4,0.028,"717"
2018-06-28,"945","2018","6","28","Sprague R @ Power Plant","SR0090",238,1.76,20.51,98,8.8,8.97,114.5,43,27,3,9,0.5,197,29600,1,2,0.042,0.027,0.003,0.008,5e-04,0.189,29.5,1,NA,9,3,6,8,1,30,0.043,0.003,5e-04,0.009,0.197,29.6,0.027,"718"
2018-06-26,"1130","2018","6","26","N. Fork Sprague R @ Ivory Pine","SR0140",88.3,NA,15.62,70,9.53,7.94,112.2,50,36,8,9,0.5,104,30600,2.8,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.008,5e-04,0.009,0.104,30.6,0.036,"719"
2018-06-26,"1015","2018","6","26","SF Sprague @ Ivory Pine","SR0150",24.092,0.08,18.73,129,7.56,7.82,95,54,31,12,11,0.5,248,36400,7.2,6.58,0.052,0.031,0.011,0.011,5e-04,0.254,36.8,7.4,NA,9,3,6,8,1,30,0.054,0.012,5e-04,0.011,0.248,36.4,0.031,"720"
2018-07-09,"1230","2018","7","9","NF Sprague @ 3411 Rd","SR0040",44.443,0.76,12.3,57,9.71,7.65,105.9,55,40,12,4,0.5,103,29800,2.8,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.055,0.012,5e-04,0.004,0.103,29.8,0.04,"721"
2018-07-09,"1045","2018","7","9","SF Sprague @ Picnic Area","SR0050",13.775,0.86,16.14,98,9.24,8.04,109.6,37,21,8,4,0.5,79,36100,1,1.37,0.043,0.022,0.009,0.004,5e-04,0.085,36.3,1,"2.a. TN and Dup changed from 112, 184  NO2 Dup changed from 2",9,3,6,8,1,30,0.037,0.008,5e-04,0.004,0.079,36.1,0.021,"722"
2018-07-11,"1050","2018","7","11","Sprague R @ Godowa Rd","SR0060",174.262,1.3,18.93,101,8.78,8.41,110.2,50,34,10,4,0.5,119,31600,2.1,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.01,5e-04,0.004,0.119,31.6,0.034,"723"
2018-07-11,"940","2018","7","11","Sycan R @ Drews Rd","SR0070",31.951,0.94,18.82,120,7.94,8.6,99.5,46,19,15,61,0.5,379,27400,1,1.39,0.042,0.019,0.013,0.064,5e-04,0.368,27.2,1,NA,9,3,6,8,1,30,0.046,0.015,5e-04,0.061,0.379,27.4,0.019,"724"
2018-07-12,"1030","2018","7","12","Sprague R @ Lone Pine","SR0080",184,1.09,22.41,98,7.18,9.17,96.5,27,7,11,4,0.5,208,28800,1,1.54,0.029,0.007,0.008,0.004,5e-04,0.224,28.7,1,"2.a. PO4 and Dup changed from 8, 4",9,3,6,8,1,30,0.027,0.011,5e-04,0.004,0.208,28.8,0.007,"725"
2018-07-12,"945","2018","7","12","Sprague R @ Power Plant","SR0090",165,1.56,22.28,100,8.47,9.19,113.7,39,26,11,8,0.5,234,28300,1,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.011,5e-04,0.008,0.234,28.3,0.026,"726"
2018-07-10,"1145","2018","7","10","N. Fork Sprague R @ Ivory Pine","SR0140",87.705,NA,16.31,81,9.55,7.82,113.5,59,40,10,4,0.5,139,32200,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.059,0.01,5e-04,0.004,0.139,32.2,0.04,"727"
2018-07-10,"1014","2018","7","10","SF Sprague @ Ivory Pine","SR0150",17.935,0.04,19.5,162,7.55,8.28,95.7,53,24,15,4,0.5,381,34800,3.6,5.44,0.053,0.023,0.012,0.004,5e-04,0.377,35,3.5,NA,9,3,6,8,1,30,0.053,0.015,5e-04,0.004,0.381,34.8,0.024,"728"
2018-07-23,"1340","2018","7","23","NF Sprague @ 3411 Rd","SR0040",45.206,0.72,14.35,59,11.18,7.61,127.2,56,44,20,18,0.5,132,30100,2.5,0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.056,0.02,5e-04,0.018,0.132,30.1,0.044,"729"
2018-07-23,"1155","2018","7","23","SF Sprague @ Picnic Area","SR0050",11.843,0.8,19.43,102,10.68,8.17,135.2,43,24,19,10,0.5,149,37200,2,1.48,0.043,0.024,0.02,0.01,5e-04,0.153,37.2,1,NA,9,3,6,8,1,30,0.043,0.019,5e-04,0.01,0.149,37.2,0.024,"730"
2018-07-25,"1145","2018","7","25","Sprague R @ Godowa Rd","SR0060",166,1.39,20.66,100,12.33,8.44,160.2,50,38,15,4,0.5,144,33100,1,2.55,0.055,0.038,0.019,0.01,5e-04,0.16,33.4,1,NA,9,3,6,8,1,30,0.05,0.015,5e-04,0.004,0.144,33.1,0.038,"731"
2018-07-25,"1130","2018","7","25","Sycan R @ Drews Rd","SR0070",10.3,1.61,21.88,125,11.14,8.2,147.8,45,24,18,63,0.5,311,27900,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.045,0.018,5e-04,0.063,0.311,27.9,0.024,"732"
2018-07-26,"915","2018","7","26","Sprague R @ Lone Pine","SR0080",172,1.02,22.67,109,6.9,8.63,93.1,50,23,11,8,0.5,284,29900,1,1.6,0.047,0.024,0.014,0.009,5e-04,0.272,29.3,1,NA,9,3,6,8,1,30,0.05,0.011,5e-04,0.008,0.284,29.9,0.023,"733"
2018-07-26,"830","2018","7","26","Sprague R @ Power Plant","SR0090",205,1.56,22.26,99,8.82,8.55,118,48,28,13,11,0.5,277,27600,2.4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.048,0.013,5e-04,0.011,0.277,27.6,0.028,"734"
2018-07-24,"1100","2018","7","24","N. Fork Sprague R @ Ivory Pine","SR0140",77.863,1.28,18.35,77,9.51,7.38,116.9,58,43,11,8,0.5,149,31000,2.1,2.25,0.067,0.043,0.009,0.008,5e-04,0.145,31.7,2.7,NA,9,3,6,8,1,30,0.058,0.011,5e-04,0.008,0.149,31,0.043,"735"
2018-07-24,"941","2018","7","24","SF Sprague @ Ivory Pine","SR0150",14.211,0.02,22.02,147,7.97,8.01,106.2,63,43,13,10,0.5,330,35400,4.3,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.063,0.013,5e-04,0.01,0.33,35.4,0.043,"736"
2018-08-06,"1220","2018","8","6","NF Sprague @ 3411 Rd","SR0040",46.46,0.72,10.95,57,9.97,7.26,105.2,55,43,8,14,0.5,79,31100,2.4,1.55,0.061,0.041,0.008,0.014,5e-04,0.076,31.5,1,"TSS and Dup failed",9,3,6,8,1,30,0.055,0.008,5e-04,0.014,0.079,31.1,0.043,"737"
2018-08-06,"1056","2018","8","6","SF Sprague @ Picnic Area","SR0050",11.332,0.8,15.22,103,9.63,7.85,111.8,40,19,7,8,0.5,129,37700,1,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.04,0.007,5e-04,0.008,0.129,37.7,0.019,"738"
2018-08-08,"1016","2018","8","8","Sprague R @ Godowa Rd","SR0060",163,1.36,17.24,99,8.1,7.68,98.2,49,40,7,4,0.5,115,34200,3,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.007,5e-04,0.004,0.115,34.2,0.04,"739"
2018-08-08,"1000","2018","8","8","Sycan R @ Drews Rd","SR0070",10.8,1.63,17.98,122,9.41,8.56,115.8,37,17,8,70,0.5,289,26500,1,1.2,0.036,0.018,0.007,0.068,5e-04,0.259,26.3,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.037,0.008,5e-04,0.07,0.289,26.5,0.017,"740"
2018-08-08,"930","2018","8","8","Sprague R @ Lone Pine","SR0080",170,1.02,20.64,104,6.35,8.47,82.4,40,19,8,4,0.5,230,28600,1,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.04,0.008,5e-04,0.004,0.23,28.6,0.019,"741"
2018-08-08,"900","2018","8","8","Sprague R @ Power Plant","SR0090",182,1.48,20.3,97,7.86,8.56,101.3,48,27,10,4,0.5,222,27300,2.4,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.048,0.01,5e-04,0.004,0.222,27.3,0.027,"742"
2018-08-07,"1150","2018","8","7","N. Fork Sprague R @ Ivory Pine","SR0140",76.656,1.36,15.42,79,9.58,7.34,111.8,58,37,8,8,0.5,138,32700,4.2,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.058,0.008,5e-04,0.008,0.138,32.7,0.037,"743"
2018-08-07,"1034","2018","8","7","SF Sprague @ Ivory Pine","SR0150",11.22,-0.1,19.37,156,8.3,8.14,105,53,25,9,10,0.5,382,34400,5.1,6.92,0.052,0.023,0.009,0.009,5e-04,0.374,34.7,4.6,NA,9,3,6,8,1,30,0.053,0.009,5e-04,0.01,0.382,34.4,0.025,"744"
2018-08-21,"1130","2018","8","21","NF Sprague @ 3411 Rd","SR0040",65.7,0.83,9.79,57,9.92,7.86,87.3,57,43,16,13,0.5,92,33500,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.057,0.016,5e-04,0.013,0.092,33.5,0.043,"745"
2018-08-21,"1100","2018","8","21","SF Sprague @ Picnic Area","SR0050",17.7,0.92,14.25,107,9.16,7.74,89.4,42,22,14,4,0.5,117,39900,3.3,1.59,0.037,0.022,0.013,0.004,5e-04,0.109,39.6,1,"TSS and Dup failed",9,3,6,8,1,30,0.042,0.014,5e-04,0.004,0.117,39.9,0.022,"746"
2018-08-22,"1040","2018","8","22","Sprague R @ Godowa Rd","SR0060",175,1.21,14.97,106,8.57,7.66,85,56,34,9,13,0.5,151,40200,4.1,2.5,0.053,0.037,0.008,0.012,5e-04,0.132,40.5,3.8,NA,9,3,6,8,1,30,0.056,0.009,5e-04,0.013,0.151,40.2,0.034,"747"
2018-08-22,"1030","2018","8","22","Sycan R @ Drews Rd","SR0070",10.1,1.6,15.14,119,9.54,8.74,94.8,33,19,10,65,0.5,228,29500,1,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.033,0.01,5e-04,0.065,0.228,29.5,0.019,"748"
2018-08-22,"1000","2018","8","22","Sprague R @ Lone Pine","SR0080",164,0.99,17.59,100,7.57,8.43,79.2,39,18,14,11,0.5,198,32300,1,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.014,5e-04,0.011,0.198,32.3,0.018,"749"
2018-08-22,"930","2018","8","22","Sprague R @ Power Plant","SR0090",172,1.45,17.32,100,8.58,8.38,89.4,44,23,12,11,0.5,209,31600,2.3,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.044,0.012,5e-04,0.011,0.209,31.6,0.023,"750"
2018-08-21,"1200","2018","8","21","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.28,14.04,74,9.27,7.89,90,54,39,10,4,0.5,78,34700,2.6,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.01,5e-04,0.004,0.078,34.7,0.039,"751"
2018-08-22,"1105","2018","8","22","SF Sprague @ Ivory Pine","SR0150",NA,-0.02,16.44,232,8.1,7.63,83,73,32,11,9,0.5,604,50000,7.2,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.073,0.011,5e-04,0.009,0.604,50,0.032,"752"
2018-09-06,"1157","2018","9","6","NF Sprague @ 3411 Rd","SR0040",41.56,0.7,9.15,57,10.03,7.93,87.1,55,49,14,16,0.5,83,30400,1,1.44,0.057,0.045,0.011,0.014,5e-04,0.072,30.2,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.055,0.014,5e-04,0.016,0.083,30.4,0.049,"753"
2018-09-06,"1012","2018","9","6","SF Sprague @ Picnic Area","SR0050",10.1,0.76,13.51,106,9.35,7.82,89.8,39,20,10,4,0.5,129,35800,1,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.01,5e-04,0.004,0.129,35.8,0.02,"754"
2018-09-05,"1030","2018","9","5","Sprague R @ Godowa Rd","SR0060",151,1.04,15.25,95,8.38,7.59,83.6,52,39,8,10,0.5,120,32400,2.7,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.052,0.008,5e-04,0.01,0.12,32.4,0.039,"755"
2018-09-04,"1330","2018","9","4","Sycan R @ Drews Rd","SR0070",9.363,0.92,19.1,116,11.72,8.83,126.6,32,19,19,46,0.5,219,22900,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.032,0.019,5e-04,0.046,0.219,22.9,0.019,"756"
2018-09-04,"1120","2018","9","4","Sprague R @ Lone Pine","SR0080",155,0.94,18.59,105,8.06,8.47,86.2,43,22,16,4,0.5,242,25300,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.043,0.016,5e-04,0.004,0.242,25.3,0.022,"757"
2018-09-04,"1045","2018","9","4","Sprague R @ Power Plant","SR0090",168,1.44,18.52,120,9.31,8.39,99.5,46,22,23,4,0.5,314,25900,1,1.26,0.045,0.02,0.017,0.004,5e-04,0.292,25.6,1,NA,9,3,6,8,1,30,0.046,0.023,5e-04,0.004,0.314,25.9,0.022,"758"
2018-09-05,"1045","2018","9","5","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.22,13.37,76,9.14,7.53,87.4,64,42,10,4,0.5,148,31700,2.3,2.27,0.062,0.042,0.008,0.004,5e-04,0.15,31.6,2.2,"2.a. NH4 and Dup changed from 17, 9",9,3,6,8,1,30,0.064,0.01,5e-04,0.004,0.148,31.7,0.042,"759"
2018-09-05,"1243","2018","9","5","SF Sprague @ Ivory Pine","SR0150",8.79,-0.22,18.65,157,8.95,7.92,95.8,57,29,15,4,0.5,454,36100,3.4,9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.057,0.015,5e-04,0.004,0.454,36.1,0.029,"760"
2018-09-17,"1230","2018","9","17","NF Sprague @ 3411 Rd","SR0040",39.26,0.7,6.65,56,10.68,8.06,87.2,52,42,11,14,0.5,58,30100,1,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.052,0.011,5e-04,0.014,0.058,30.1,0.042,"761"
2018-09-17,"1100","2018","9","17","SF Sprague @ Picnic Area","SR0050",8.81,0.78,9.21,102,10.44,7.59,90.8,30,16,9,4,0.5,84,35900,1,0.91,0.029,0.017,0.014,0.004,5e-04,0.082,35.7,1,NA,9,3,6,8,1,30,0.03,0.009,5e-04,0.004,0.084,35.9,0.016,"762"
2018-09-19,"946","2018","9","19","Sprague R @ Godowa Rd","SR0060",176.215,1.06,12.06,100,8.55,7.65,79.4,48,36,13,13,0.5,122,33900,2.1,3.4,0.048,0.036,0.013,0.015,5e-04,0.111,32.3,2.9,"Turbidity and Dup failed",9,3,6,8,1,30,0.048,0.013,5e-04,0.013,0.122,33.9,0.036,"763"
2018-09-19,"1100","2018","9","19","Sycan R @ Drews Rd","SR0070",10,0.92,12.61,124,9.44,8.24,88.8,34,19,12,82,0.5,230,26000,1,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.034,0.012,5e-04,0.082,0.23,26,0.019,"764"
2018-09-20,"1030","2018","9","20","Sprague R @ Lone Pine","SR0080",170,1.02,13.03,107,8.5,8.56,80.8,36,20,8,8,0.5,178,28500,1,1.48,0.038,0.019,0.007,0.009,5e-04,0.17,28.5,1,NA,9,3,6,8,1,30,0.036,0.008,5e-04,0.008,0.178,28.5,0.02,"765"
2018-09-20,"930","2018","9","20","Sprague R @ Power Plant","SR0090",195,1.48,12.68,105,9.12,8.3,85.9,37,18,14,14,0.5,177,26400,1,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.037,0.014,5e-04,0.014,0.177,26.4,0.018,"766"
2018-09-18,"1135","2018","9","18","N. Fork Sprague R @ Ivory Pine","SR0140",78.897,1.36,9.32,83,10.11,7.87,88.1,54,39,10,4,0.5,120,30700,1,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.054,0.01,5e-04,0.004,0.12,30.7,0.039,"767"
2018-09-18,"1040","2018","9","18","SF Sprague @ Ivory Pine","SR0150",9.11,-0.2,11.9,162,8.87,7.79,82.1,51,27,14,8,0.5,351,33600,2,5.68,0.053,0.027,0.014,0.008,5e-04,0.378,34,1,NA,9,3,6,8,1,30,0.051,0.014,5e-04,0.008,0.351,33.6,0.027,"768"
2018-10-01,"1245","2018","10","1","NF Sprague @ 3411 Rd","SR0040",46.7,4.07,7.14,55,10.29,7.66,99.9,55,45,11,17,0.5,77,31000,1,0.91,0.058,0.042,0.01,0.017,5e-04,0.104,30.9,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.055,0.011,5e-04,0.017,0.077,31,0.045,"769"
2018-10-01,"1100","2018","10","1","SF Sprague @ Picnic Area","SR0050",10.06,0.84,8.92,101,9.93,7.55,100.9,39,17,3,9,0.5,117,37600,1,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.003,5e-04,0.009,0.117,37.6,0.017,"770"
2018-10-03,"945","2018","10","3","Sprague R @ Godowa Rd","SR0060",174.532,1.11,12.5,93,8.62,7.57,95.1,52,38,17,20,0.5,99,33900,1,3.81,0.053,0.04,0.018,0.021,5e-04,0.109,33.5,1,NA,9,3,6,8,1,30,0.052,0.017,5e-04,0.02,0.099,33.9,0.038,"771"
2018-10-03,"1142","2018","10","3","Sycan R @ Drews Rd","SR0070",10.812,0.9,13,126,8.56,7.74,95.5,53,26,17,41,0.5,228,28700,1,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.053,0.017,5e-04,0.041,0.228,28.7,0.026,"772"
2018-10-04,"1105","2018","10","4","Sprague R @ Lone Pine","SR0080",177.817,1.1,13.71,100,8.03,7.83,91.2,43,24,14,8,0.5,143,29700,1,1.71,0.043,0.026,0.015,0.004,5e-04,0.157,29.7,1,NA,9,3,6,8,1,30,0.043,0.014,5e-04,0.008,0.143,29.7,0.024,"773"
2018-10-04,"1000","2018","10","4","Sprague R @ Power Plant","SR0090",227,1.55,13.82,98,8.94,7.86,101.6,43,22,14,9,0.5,169,27700,1,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.043,0.014,5e-04,0.009,0.169,27.7,0.022,"774"
2018-10-02,"1230","2018","10","2","N. Fork Sprague R @ Ivory Pine","SR0140",72.431,1.3,9.72,72,9.71,7.39,100.4,53,37,11,8,0.5,64,31000,1,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.053,0.011,5e-04,0.008,0.064,31,0.037,"775"
2018-10-02,"1015","2018","10","2","SF Sprague @ Ivory Pine","SR0150",12.955,-0.1,10.88,121,8.65,7.58,92.2,45,16,9,11,0.5,293,34500,2.4,5.84,0.052,0.035,0.012,0.004,5e-04,0.079,32.8,1,"6.a. PO4 and Dup, TN and Dup, TSS and Dup failed ",9,3,6,8,4,30,0.045,0.009,5e-04,0.011,0.293,34.5,0.016,"776"
2018-10-15,"1230","2018","10","15","NF Sprague @ 3411 Rd","SR0040",36.4,0.68,3.18,56,11.81,7.28,101.8,56,45,12,13,0.5,48,31600,1,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.056,0.012,5e-04,0.013,0.048,31.6,0.045,"777"
2018-10-15,"1108","2018","10","15","SF Sprague @ Picnic Area","SR0050",10.27,0.82,3,101,12.19,7.39,104.6,38,23,10,10,0.5,82,38500,1,1.13,0.038,0.024,0.013,0.004,5e-04,0.081,38.5,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.038,0.01,5e-04,0.01,0.082,38.5,0.023,"778"
2018-10-16,"941","2018","10","16","Sprague R @ Lone Pine","SR0080",173.085,1,6.9,99,9.97,8.1,94.9,42,27,6,11,0.5,122,31400,1,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.042,0.006,5e-04,0.011,0.122,31.4,0.027,"779"
2018-10-16,"918","2018","10","16","Sprague R @ Power Plant","SR0090",221,1.56,6.6,100,10.47,7.7,98.7,46,25,7,11,0.5,130,30600,1,2.34,0.043,0.026,0.006,0.01,5e-04,0.134,30.2,1,NA,9,3,6,8,1,30,0.046,0.007,5e-04,0.011,0.13,30.6,0.025,"780"
2018-10-17,"1230","2018","10","17","N. Fork Sprague R @ Ivory Pine","SR0140",68.21,1.28,5.74,71,11.27,7.35,103.9,49,39,8,9,0.5,53,33200,2.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.008,5e-04,0.009,0.053,33.2,0.039,"781"
2018-10-17,"1103","2018","10","17","SF Sprague @ Ivory Pine","SR0150",11.073,-0.16,5.79,102,10.8,7.32,99.8,42,19,12,13,0.5,170,36900,5.6,6.75,0.042,0.02,0.013,0.013,5e-04,0.152,35.1,6,NA,9,3,6,8,1,30,0.042,0.012,5e-04,0.013,0.17,36.9,0.019,"782"
2018-11-01,"1050","2018","11","1","Sprague R @ Godowa Rd","SR0060",179.977,1.04,9.04,92,9.76,7.76,98.1,47,38,14,20,0.5,80,34000,1,2.29,0.047,0.037,0.012,0.02,5e-04,0.077,33.8,2.8,NA,9,3,6,8,1,30,0.047,0.014,5e-04,0.02,0.08,34,0.038,"783"
2018-11-01,"1133","2018","11","1","Sycan R @ Drews Rd","SR0070",12.26,0.88,8.27,129,9.99,7.58,98.6,51,35,12,40,0.5,214,31400,1,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.051,0.012,5e-04,0.04,0.214,31.4,0.035,"784"
2018-10-30,"1023","2018","10","30","Sprague R @ Lone Pine","SR0080",193.316,1.08,6.93,100,9.73,6.76,92.8,42,28,12,4,0.5,121,31100,1,2.13,0.042,0.027,0.011,0.004,5e-04,0.096,30.7,1,NA,9,3,6,8,1,30,0.042,0.012,5e-04,0.004,0.121,31.1,0.028,"785"
2018-10-30,"1130","2018","10","30","Sprague R @ Power Plant","SR0090",231,1.58,7.11,99,10.86,7.16,104.1,47,28,11,4,0.5,91,30200,1,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.011,5e-04,0.004,0.091,30.2,0.028,"786"
2018-11-27,"1145","2018","11","27","NF Sprague @ 3411 Rd","SR0040",54.8,4.13,4.45,56,11.18,7.41,100.5,64,51,9,15,0.5,78,30300,2.7,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.064,0.009,5e-04,0.015,0.078,30.3,0.051,"787"
2018-11-27,"1045","2018","11","27","SF Sprague @ Picnic Area","SR0050",15.4,0.9,5.79,95,11.34,7.08,100.1,38,24,9,15,0.5,80,37000,1,1.09,0.038,0.023,0.01,0.008,5e-04,0.07,37.2,1,NA,9,3,6,8,1,30,0.038,0.009,5e-04,0.015,0.08,37,0.024,"788"
2018-11-28,"1120","2018","11","28","Sprague R @ Godowa Rd","SR0060",185,1.1,7.28,92,10.08,7.85,97.4,57,41,10,42,0.5,106,33500,3.5,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.057,0.01,5e-04,0.042,0.106,33.5,0.041,"789"
