INDEX,DATE,GPS,GPS,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_MGL,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_PERC,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_DIFF,CL_RPD,CL_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,BOD5_MGL,BOD5_DUP,BOD5_DIFF,BOD5_QAQC,BOD5_PASS_FAIL,NOTES
245,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,910,,,10.78,22.00,22.16,0.16,0.1231,123.1,147.0,143.3,3.7,8.15,7.74,7.30,0.44,7.65,10.06,10.06,0.00,83.3,100.0,93.5,6.5,0.044,,,,,0.029,,,,,0.005,,,,,0.012,,,,,0.271,,,,,1.66,,,,,1.80,,,,,,,,,,,,,,,,,,,,
246,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1050,,,11.07,22.00,22.16,0.16,0.1240,124.0,147.0,143.3,3.7,9.69,7.74,7.30,0.44,8.21,10.06,10.06,0.00,104.2,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1135,,,11.30,22.00,22.16,0.16,0.1245,124.5,147.0,143.3,3.7,9.24,7.74,7.30,0.44,8.25,10.06,10.06,0.00,96.8,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1300,,,11.79,22.00,22.16,0.16,0.1234,123.4,147.0,143.3,3.7,11.72,7.74,7.30,0.44,8.36,10.06,10.06,0.00,126.6,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1345,,,12.10,22.00,22.16,0.16,0.1247,124.7,147.0,143.3,3.7,12.71,7.74,7.30,0.44,8.44,10.06,10.06,0.00,137.8,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1430,,,12.41,22.00,22.16,0.16,0.1253,125.3,147.0,143.3,3.7,13.25,7.74,7.30,0.44,8.56,10.06,10.06,0.00,144.6,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1520,,,12.72,22.00,22.16,0.16,0.1254,125.4,147.0,143.3,3.7,13.65,7.74,7.30,0.44,8.51,10.06,10.06,0.00,137.3,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/13/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,287,1382,10,13,2004,1645,,,13.21,22.00,22.16,0.16,0.1257,125.7,147.0,143.3,3.7,13.04,7.74,7.30,0.44,8.75,10.06,10.06,0.00,144.4,100.0,93.5,6.5,0.046,,,,,0.032,,,,,0.005,,,,,0.005,,,,,0.287,,,,,1.66,,,,,1.60,,,,,1.10,,,,,1.40,,,,,0.50,,,,,
253,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,845,,,10.28,22.00,22.16,0.16,0.1216,121.6,147.0,143.3,3.7,9.10,7.74,7.30,0.44,7.96,10.06,10.06,0.00,93.5,100.0,93.5,6.5,0.040,,,,,0.024,,,,,0.005,,,,,0.020,,,,,0.233,,,,,0.88,,,,,2.80,,,,,,,,,,,,,,,,,,,,
254,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1000,,,10.31,22.00,22.16,0.16,0.1218,121.8,147.0,143.3,3.7,9.20,7.74,7.30,0.44,8.01,10.06,10.06,0.00,94.7,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1115,,,10.53,22.00,22.16,0.16,0.1212,121.2,147.0,143.3,3.7,9.73,7.74,7.30,0.44,8.10,10.06,10.06,0.00,100.7,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1158,,,10.82,22.00,22.16,0.16,0.1210,121.0,147.0,143.3,3.7,9.67,7.74,7.30,0.44,8.20,10.06,10.06,0.00,100.1,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1320,,,11.83,22.00,22.16,0.16,0.1191,119.1,147.0,143.3,3.7,10.71,7.74,7.30,0.44,8.47,10.06,10.06,0.00,113.7,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1405,,,12.39,22.00,22.16,0.16,0.1198,119.8,147.0,143.3,3.7,11.03,7.74,7.30,0.44,8.60,10.06,10.06,0.00,118.1,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1455,,,12.85,22.00,22.16,0.16,0.1201,120.1,147.0,143.3,3.7,10.81,7.74,7.30,0.44,8.69,10.06,10.06,0.00,114.4,100.0,93.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,10/13/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,287,1382,10,13,2004,1545,,,13.20,22.00,22.16,0.16,0.1201,120.1,147.0,143.3,3.7,10.44,7.74,7.30,0.44,8.71,10.06,10.06,0.00,114.4,100.0,93.5,6.5,0.042,,,,,0.027,,,,,0.005,,,,,0.021,,,,,0.252,,,,,1.17,,,,,2.40,,,,,0.50,,,,,2.10,,,,,1.26,,,,,
261,10/13/04,"N42-29'14.2""","W121-37'18.5""",Trout Creek,SR0100,287,1382,10,13,2004,930,,,4.99,22.00,22.16,0.16,0.1049,104.9,147.0,143.3,3.7,10.67,7.74,7.30,0.44,7.78,10.06,10.06,0.00,94.6,100.0,93.5,6.5,0.036,,,,,0.027,,,,,0.005,,,,,0.011,,,,,0.050,,,,,0.25,,,,,2.40,,,,,,,,,,,,,,,,,,,,
262,10/13/04,"N42-29'14.2""","W121-37'18.5""",Trout Creek,SR0100,287,1382,10,13,2004,1625,,,8.59,22.00,22.16,0.16,0.1054,105.4,147.0,143.3,3.7,10.19,7.74,7.30,0.44,7.77,10.06,10.06,0.00,99.4,100.0,93.5,6.5,0.036,,,,,0.028,,,,,0.005,,,,,0.005,,,,,0.050,,,,,0.25,,,,,1.80,,,,,1.60,,,,,0.60,,,,,0.50,,,,,
263,10/13/04,"N42-32'35.0""","W121-07'13.2""",Five Mile Creek,SR0120,287,1382,10,13,2004,952,,,10.72,20.20,20.87,0.67,0.0796,79.6,147.0,148.2,1.2,9.79,8.04,7.95,0.09,7.97,10.06,10.09,0.03,101.1,100.0,98.0,2.0,0.049,,,,,0.044,,,,,0.005,,,,,0.028,,,,,0.050,,,,,0.25,,,,,2.00,,,,,,,,,,,,,,,,,,,,
264,10/13/04,"N42-32'35.0""","W121-07'13.2""",Five Mile Creek,SR0120,287,1382,10,13,2004,1304,,,14.54,20.20,20.87,0.67,0.0771,77.1,147.0,148.2,1.2,9.29,8.04,7.95,0.09,8.66,10.06,10.09,0.03,105.1,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,10/13/04,"N42-32'35.0""","W121-07'13.2""",Five Mile Creek,SR0120,287,1382,10,13,2004,1718,,,15.83,20.20,20.87,0.67,0.0781,78.1,147.0,148.2,1.2,8.22,8.04,7.95,0.09,8.77,10.06,10.09,0.03,95.9,100.0,98.0,2.0,0.053,,,,,0.047,,,,,0.005,,,,,0.005,,,,,0.050,,,,,0.25,,,,,2.40,,,,,1.60,,,,,0.80,,,,,0.50,,,,,
266,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,908,,,10.51,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,8.27,8.03,7.99,0.04,8.12,10.05,9.79,0.26,85.6,100.0,98.6,1.4,0.050,0.050,0.000,0.000,pass,0.036,0.036,0.000,0.000,pass,0.005,0.005,0.000,0.000,pass,0.040,0.039,0.001,2.53,pass,0.214,0.155,0.059,31.978,pass,0.98,0.59,0.39,49.68,pass,5.60,5.60,0.00,0.00,pass,,,,,,,,,,,,,,,,
267,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1020,,,10.78,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,8.72,8.03,7.99,0.04,8.12,10.05,9.79,0.26,90.6,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1054,,,10.99,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,8.71,8.03,7.99,0.04,8.18,10.05,9.79,0.26,91.1,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1142,,,11.39,19.00,18.43,0.57,0.0990,99.0,147.0,146.0,1.0,9.02,8.03,7.99,0.04,8.18,10.05,9.79,0.26,95.3,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1249,,,12.08,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,9.52,8.03,7.99,0.04,8.29,10.05,9.79,0.26,102.0,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1321,,,12.41,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,9.61,8.03,7.99,0.04,8.39,10.05,9.79,0.26,104.2,100.0,98.6,1.4,0.052,,,,,0.037,,,,,0.005,,,,,0.038,,,,,0.184,,,,,0.98,,,,,7.00,,,,,1.10,,,,,1.50,,,,,0.50,0.50,0.00,0.00,,
272,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1445,,,13.13,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,9.87,8.03,7.99,0.04,8.43,10.05,9.79,0.26,108.3,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,10/13/04,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,287,1382,10,13,2004,1546,,,13.51,19.00,18.43,0.57,0.1000,100.0,147.0,146.0,1.0,9.87,8.03,7.99,0.04,8.43,10.05,9.79,0.26,109.0,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,932,,,6.16,20.20,20.87,0.67,0.0642,64.2,147.0,148.2,1.2,10.98,8.04,7.95,0.09,7.46,10.06,10.09,0.03,102.1,100.0,98.0,2.0,0.051,,,,,0.039,,,,,0.005,,,,,0.005,,,,,0.104,,,,,0.25,,,,,1.20,,,,,,,,,,,,,,,,,,,,
275,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,1051,,,7.20,20.20,20.87,0.67,0.0643,64.3,147.0,148.2,1.2,10.65,8.04,7.95,0.09,7.53,10.06,10.09,0.03,101.8,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,1152,,,8.46,20.20,20.87,0.67,0.0641,64.1,147.0,148.2,1.2,10.64,8.04,7.95,0.09,7.50,10.06,10.09,0.03,104.7,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,1324,,,10.60,20.20,20.87,0.67,0.0620,62.0,147.0,148.2,1.2,10.30,8.04,7.95,0.09,7.65,10.06,10.09,0.03,106.3,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,1454,,,12.25,20.20,20.87,0.67,0.0267,26.7,147.0,148.2,1.2,9.83,8.04,7.95,0.09,7.82,10.06,10.09,0.03,106.2,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,10/13/04,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,287,1382,10,13,2004,1651,,,12.94,20.20,20.87,0.67,0.0626,62.6,147.0,148.2,1.2,9.22,8.04,7.95,0.09,7.68,10.06,10.09,0.03,100.9,100.0,98.0,2.0,0.063,,,,,0.046,,,,,0.005,,,,,0.005,,,,,0.149,,,,,0.25,,,,,1.80,,,,,0.50,,,,,1.50,,,,,0.50,,,,,
280,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1013,,,9.25,20.20,20.87,0.67,0.1055,105.5,147.0,148.2,1.2,9.25,8.04,7.95,0.09,8.04,10.06,10.09,0.03,92.9,100.0,98.0,2.0,0.029,,,,,0.015,,,,,0.005,,,,,0.033,,,,,0.245,,,,,1.47,,,,,3.60,,,,,,,,,,,,,,,,,,,,
281,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1059,,,9.93,20.20,20.87,0.67,0.1604,160.4,147.0,148.2,1.2,9.51,8.04,7.95,0.09,8.12,10.06,10.09,0.03,97.1,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1200,,,11.19,20.20,20.87,0.67,0.1072,107.2,147.0,148.2,1.2,9.76,8.04,7.95,0.09,8.16,10.06,10.09,0.03,102.3,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1332,,,13.13,20.20,20.87,0.67,0.1050,105.0,147.0,148.2,1.2,9.83,8.04,7.95,0.09,8.35,10.06,10.09,0.03,107.6,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1503,,,14.49,20.20,20.87,0.67,0.1062,106.2,147.0,148.2,1.2,10.00,8.04,7.95,0.09,8.48,10.06,10.09,0.03,113.1,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,10/13/04,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,287,1382,10,13,2004,1638,,,14.85,20.20,20.87,0.67,0.1057,105.7,147.0,148.2,1.2,9.74,8.04,7.95,0.09,7.99,10.06,10.09,0.03,110.9,100.0,98.0,2.0,0.031,,,,,0.014,,,,,0.015,,,,,0.040,,,,,0.223,,,,,0.98,,,,,9.80,,,,,1.10,,,,,3.00,,,,,1.14,,,,,
286,10/13/04,"N42-26'06.2""","W121-20'29.7""",Whiskey Ck,SR0200,287,1382,10,13,2004,1004,,,6.11,19.00,18.43,0.57,0.1940,194.0,147.0,146.0,1.0,6.82,8.03,7.99,0.04,7.90,10.05,9.79,0.26,63.4,100.0,98.6,1.4,0.022,0.022,0.000,0.000,pass,0.011,0.010,0.001,9.524,pass,0.005,0.005,0.000,0.000,pass,0.016,0.005,0.011,104.76,fail,0.457,0.460,0.003,0.654,pass,3.52,2.83,0.69,21.73,fail,0.80,1.00,0.20,22.22,pass,,,,,,,,,,,,,,,,
287,10/13/04,"N42-26'06.2""","W121-20'29.7""",Whiskey Ck,SR0200,287,1382,10,13,2004,1423,,,10.26,19.00,18.43,0.57,0.1900,190.0,147.0,146.0,1.0,9.65,8.03,7.99,0.04,7.83,10.05,9.79,0.26,99.2,100.0,98.6,1.4,0.020,,,,,0.012,,,,,0.005,,,,,0.022,,,,,0.469,,,,,3.32,,,,,0.80,,,,,1.10,0.80,0.30,31.58,fail,1.40,2.00,0.60,35.29,fail,0.50,,,,,
