Timing is off.
year,month,site,ppt
1982,11,SR0070,74.9634411411475
1982,11,SR0080,60.7503189181299
1982,11,SR0090,74.8754308467619
1982,11,SR0140,66.8920834155972
1982,11,SR0150,66.8573277342512
1982,11,WR1000,90.689063004631
1982,12,SR0040,258.243017512737
1982,12,SR0050,129.861833113994
1982,12,SR0060,94.8736182150798
1982,12,SR0070,183.009195590359
1982,12,SR0080,138.117686204986
1982,12,SR0090,173.572737700796
1982,12,SR0140,135.053400138015
1982,12,SR0150,98.0359786698924
1982,12,WR1000,197.927904339923
1983,1,SR0040,142.180875386243
1983,1,SR0050,69.9428682356346
1983,1,SR0060,44.245092700142
1983,1,SR0070,84.6810504568704
1983,1,SR0080,51.8854812446935
1983,1,SR0090,62.991525657559
1983,1,SR0140,65.2784949727663
1983,1,SR0150,50.051127707349
1983,1,WR1000,71.5722863245363
1983,2,SR0040,216.188290062352
1983,2,SR0050,136.002246628479
1983,2,SR0060,86.8784908998436
1983,2,SR0070,145.425918401588
1983,2,SR0080,97.0515975598567
1983,2,SR0090,117.120809444396
1983,2,SR0140,116.884090951387
1983,2,SR0150,100.014722461098
1983,2,WR1000,130.283508237202
1983,3,SR0040,270.664254427438
1983,3,SR0050,148.560704344609
1983,3,SR0060,94.3589515638826
1983,3,SR0070,170.192270069358
1983,3,SR0080,116.082286357314
1983,3,SR0090,150.482578854696
1983,3,SR0140,139.974401837421
1983,3,SR0150,109.808373975161
1983,3,WR1000,174.299055139104
1983,4,SR0040,98.8094511595368
1983,4,SR0050,49.4401979928369
1983,4,SR0060,34.4943986563072
1983,4,SR0070,61.8183151848737
1983,4,SR0080,38.1147859448507
1983,4,SR0090,34.9371260771292
1983,4,SR0140,49.3628584540646
1983,4,SR0150,38.4388899916563
1983,4,WR1000,34.6675907084543
1983,5,SR0040,53.7539927300532
1983,5,SR0050,39.8181361139794
1983,5,SR0060,28.5805760764097
1983,5,SR0070,36.6382726449403
1983,5,SR0080,28.7554061065415
1983,5,SR0090,31.6744500355326
1983,5,SR0140,34.4567040471394
1983,5,SR0150,33.2122997365792
1983,5,WR1000,37.7597317014475
1983,6,SR0040,32.7828888840844
1983,6,SR0050,35.4351005875255
1983,6,SR0060,24.210170565405
1983,6,SR0070,27.6188988843747
1983,6,SR0080,22.861150964876
1983,6,SR0090,21.4235086641431
1983,6,SR0140,28.1600337496327
1983,6,SR0150,29.6894038474578
1983,6,WR1000,19.9285372937129
1983,7,SR0040,75.4907247360483
1983,7,SR0050,33.5929060270661
1983,7,SR0060,23.0573500865599
1983,7,SR0070,46.5498645408075
1983,7,SR0080,23.5987837066871
1983,7,SR0090,21.0114280049559
1983,7,SR0140,43.7732057730214
1983,7,SR0150,32.3862207898173
1983,7,WR1000,18.4544369650945
1983,8,SR0040,131.943616051694
1983,8,SR0050,54.3625482904811
1983,8,SR0060,32.1913896375333
1983,8,SR0070,69.6842818690089
1983,8,SR0080,27.4270745317458
1983,8,SR0090,35.2967142322061
1983,8,SR0140,60.1351987481283
1983,8,SR0150,50.2537827173716
1983,8,WR1000,45.5753603674426
1983,9,SR0040,21.06364262894
1983,9,SR0050,11.7365761580066
1983,9,SR0060,9.14139513226728
1983,9,SR0070,15.1266471974522
1983,9,SR0080,8.15505278140882
1983,9,SR0090,10.3508081056845
1983,9,SR0140,12.20398266453
1983,9,SR0150,10.7097462122885
1983,9,WR1000,12.5975237257215
1983,10,SR0040,39.488440277597
1983,10,SR0050,24.4721567095166
1983,10,SR0060,22.0565806731562
1983,10,SR0070,27.958632839368
1983,10,SR0080,23.7248539103207
1983,10,SR0090,22.9325412321469
1983,10,SR0140,25.9341116976719
1983,10,SR0150,22.8288217081574
1983,10,WR1000,24.9021038390785
1983,11,SR0040,187.165336859333
1983,11,SR0050,126.999049114035
1983,11,SR0060,96.1733769404487
1983,11,SR0070,143.459004507058
1983,11,SR0080,125.099190442286
1983,11,SR0090,163.164289092546
1983,11,SR0140,119.750394177019
1983,11,SR0150,104.17646051668
1983,11,WR1000,195.903331316073
1983,12,SR0040,278.265359597887
1983,12,SR0050,200.853899911152
1983,12,SR0060,140.212428207481
1983,12,SR0070,209.30592841902
1983,12,SR0080,163.166282880432
1983,12,SR0090,211.310552217168
1983,12,SR0140,176.740910975623
1983,12,SR0150,162.086938118312
1983,12,WR1000,241.428488215417
1984,1,SR0040,25.9717200368837
1984,1,SR0050,13.8743413869131
1984,1,SR0060,7.79484646429718
1984,1,SR0070,15.4510316303858
1984,1,SR0080,9.05558243881163
1984,1,SR0090,10.7262739048114
1984,1,SR0140,11.6018377239937
1984,1,SR0150,9.39986301027161
1984,1,WR1000,13.0433706831091
1984,2,SR0040,110.665124679775
1984,2,SR0050,64.6456722268479
1984,2,SR0060,41.5075157298882
1984,2,SR0070,77.8515202418584
1984,2,SR0080,52.1421390830002
1984,2,SR0090,61.8458117359829
1984,2,SR0140,56.6823906688496
1984,2,SR0150,45.4679887224837
1984,2,WR1000,69.4319774005437
1984,3,SR0040,124.595747107106
1984,3,SR0050,84.5872990634215
1984,3,SR0060,50.1101176463742
1984,3,SR0070,77.0223841400854
1984,3,SR0080,54.9952566545808
1984,3,SR0090,68.7386521485805
1984,3,SR0140,67.7757553471905
1984,3,SR0150,62.4034009853074
1984,3,WR1000,82.7144527231986
1984,4,SR0040,91.7769001010559
1984,4,SR0050,68.056658370926
1984,4,SR0060,45.5116269065573
1984,4,SR0070,65.9542372919211
1984,4,SR0080,44.7773868927172
1984,4,SR0090,45.4767686220179
1984,4,SR0140,57.0358255145209
1984,4,SR0150,53.33664944433
1984,4,WR1000,46.0659427310743
1984,5,SR0040,71.9934462797126
1984,5,SR0050,48.6374114425437
1984,5,SR0060,30.2688310753637
1984,5,SR0070,49.3296040296311
1984,5,SR0080,33.4262168857085
1984,5,SR0090,39.0410626483879
1984,5,SR0140,41.019573779168
1984,5,SR0150,36.0883982507652
1984,5,WR1000,46.7452224718931
1984,6,SR0040,46.8629068734093
1984,6,SR0050,54.3675514172974
1984,6,SR0060,33.8678642436315
1984,6,SR0070,34.8673385302629
1984,6,SR0080,31.1144387994462
1984,6,SR0090,26.6113417809319
1984,6,SR0140,37.0273132826058
1984,6,SR0150,41.9208216349025
1984,6,WR1000,29.3904218650851
1984,7,SR0040,7.77879164477074
1984,7,SR0050,8.51838298745362
1984,7,SR0060,8.4942929902379
1984,7,SR0070,6.46570238462118
1984,7,SR0080,6.71567695138525
1984,7,SR0090,6.0666995822802
1984,7,SR0140,8.17146501134952
1984,7,SR0150,9.90236148026563
1984,7,WR1000,5.5275220869362
1984,8,SR0040,67.194311508234
1984,8,SR0050,48.3713594317917
1984,8,SR0060,38.973014494938
1984,8,SR0070,46.3538821268126
1984,8,SR0080,44.8553734678154
1984,8,SR0090,37.5686506922041
1984,8,SR0140,45.5928826109877
1984,8,SR0150,46.5624029429836
1984,8,WR1000,35.9480524542314
1984,9,SR0040,13.5377366399185
1984,9,SR0050,10.9146617237339
1984,9,SR0060,11.8457173161608
1984,9,SR0070,13.3256482493038
1984,9,SR0080,9.73650126350121
1984,9,SR0090,11.8276409588094
1984,9,SR0140,12.5441157539219
1984,9,SR0150,11.69402687904
1984,9,WR1000,13.4269057273673
1984,10,SR0040,89.082636241477
1984,10,SR0050,75.3522939578822
1984,10,SR0060,54.7317015194691
1984,10,SR0070,64.5071983319453
1984,10,SR0080,54.335795002041
1984,10,SR0090,62.4463568435101
1984,10,SR0140,62.6299704085758
1984,10,SR0150,63.111195212288
1984,10,WR1000,74.9117810600645
1984,11,SR0040,253.015891754692
1984,11,SR0050,141.86713814076
1984,11,SR0060,103.833365454111
1984,11,SR0070,181.429175263176
1984,11,SR0080,139.763766739677
1984,11,SR0090,198.342591557423
1984,11,SR0140,142.549551057044
1984,11,SR0150,113.218284426786
1984,11,WR1000,238.460246879892
1984,12,SR0040,73.6617501040203
1984,12,SR0050,46.3412484063808
1984,12,SR0060,33.0941630312798
1984,12,SR0070,51.3065447546069
1984,12,SR0080,40.6471672221754
1984,12,SR0090,50.9940251552809
1984,12,SR0140,41.7310166162825
1984,12,SR0150,37.136787821976
1984,12,WR1000,62.6284223888578
1985,1,SR0040,12.6671432994242
1985,1,SR0050,10.1727298492904
1985,1,SR0060,8.11004982106557
1985,1,SR0070,9.31545369999667
1985,1,SR0080,8.47092715616168
1985,1,SR0090,6.926353684027
1985,1,SR0140,9.04141825716576
1985,1,SR0150,8.74316898975819
1985,1,WR1000,5.42569042507024
1985,2,SR0040,92.7813294502635
1985,2,SR0050,51.8581684985583
1985,2,SR0060,30.9363471601559
1985,2,SR0070,62.172049661024
1985,2,SR0080,38.0017014024726
1985,2,SR0090,45.2591618566021
1985,2,SR0140,45.8555389053446
1985,2,SR0150,36.1305499972918
1985,2,WR1000,50.9180841067083
1985,3,SR0040,154.958663620911
1985,3,SR0050,82.0788808650709
1985,3,SR0060,45.8025614890026
1985,3,SR0070,90.9143328150549
1985,3,SR0080,52.4527939623234
1985,3,SR0090,62.2042068029572
1985,3,SR0140,72.4556163058613
1985,3,SR0150,56.5641571233308
1985,3,WR1000,71.7385967388852
1985,4,SR0040,41.8155020313608
1985,4,SR0050,26.5974691488344
1985,4,SR0060,14.6003294754872
1985,4,SR0070,26.1620912905764
1985,4,SR0080,11.1713445973566
1985,4,SR0090,12.5798466423457
1985,4,SR0140,22.0930193110691
1985,4,SR0150,20.1407395992837
1985,4,WR1000,11.8476955275105
1985,5,SR0040,33.4095201350312
1985,5,SR0050,22.9853436326218
1985,5,SR0060,17.5907115903821
1985,5,SR0070,21.7600738069991
1985,5,SR0080,16.8529549681345
1985,5,SR0090,17.9065452979802
1985,5,SR0140,20.8000756385264
1985,5,SR0150,20.1999694726949
1985,5,WR1000,20.9151853782704
1985,6,SR0040,15.1510888460947
1985,6,SR0050,17.5186868868522
1985,6,SR0060,11.7165398573958
1985,6,SR0070,12.8022120556406
1985,6,SR0080,10.1670905504754
1985,6,SR0090,12.0255536005341
1985,6,SR0140,12.7335944424426
1985,6,SR0150,14.7588724482389
1985,6,WR1000,14.3862311448001
1985,7,SR0040,8.65484226430231
1985,7,SR0050,9.51138863573157
1985,7,SR0060,11.6032890230424
1985,7,SR0070,11.5949003317028
1985,7,SR0080,14.3974228283643
1985,7,SR0090,17.8319428398256
1985,7,SR0140,10.1741633416403
1985,7,SR0150,9.00766005456455
1985,7,WR1000,18.9954889541197
1985,8,SR0040,10.0984310511857
1985,8,SR0050,6.08847188605888
1985,8,SR0060,14.0761725227355
1985,8,SR0070,14.9087617490301
1985,8,SR0080,22.8578935211194
1985,8,SR0090,15.9641997045879
1985,8,SR0140,12.9345590413098
1985,8,SR0150,7.89191638354573
1985,8,WR1000,13.7292567170332
1985,9,SR0040,71.9034715873267
1985,9,SR0050,65.5543537684265
1985,9,SR0060,57.2835542735315
1985,9,SR0070,62.7492100187435
1985,9,SR0080,58.6443615218121
1985,9,SR0090,57.0558152816883
1985,9,SR0140,60.1779779106554
1985,9,SR0150,60.4657200869738
1985,9,WR1000,55.0970366766662
1985,10,SR0040,44.8238188944711
1985,10,SR0050,28.7556654941017
1985,10,SR0060,20.3318181345603
1985,10,SR0070,39.2068363326351
1985,10,SR0080,28.2926862177448
1985,10,SR0090,43.1033947308548
1985,10,SR0140,28.6334067922154
1985,10,SR0150,21.872604761254
1985,10,WR1000,51.2693882320222
1985,11,SR0040,95.6674722492871
1985,11,SR0050,65.6730112720846
1985,11,SR0060,49.6043101759725
1985,11,SR0070,69.2405224163303
1985,11,SR0080,57.0276117010157
1985,11,SR0090,66.9415925608054
1985,11,SR0140,59.3806128937954
1985,11,SR0150,53.6159057670211
1985,11,WR1000,77.6753604306627
1985,12,SR0040,75.2670510448654
1985,12,SR0050,32.5365359363553
1985,12,SR0060,22.297441261589
1985,12,SR0070,50.8716239086407
1985,12,SR0080,35.1471834025433
1985,12,SR0090,45.3672934363654
1985,12,SR0140,35.672491284869
1985,12,SR0150,23.4485555469147
1985,12,WR1000,50.6231639248625
1986,1,SR0040,107.20208226448
1986,1,SR0050,70.9101632934504
1986,1,SR0060,53.0050400562662
1986,1,SR0070,85.9078434069773
1986,1,SR0080,67.3374690858279
1986,1,SR0090,83.3469124325986
1986,1,SR0140,67.9329234844066
1986,1,SR0150,56.8607105596576
1986,1,WR1000,90.8976566379403
1986,2,SR0040,189.6357879112
1986,2,SR0050,158.851121643682
1986,2,SR0060,122.731264514589
1986,2,SR0070,165.134254324871
1986,2,SR0080,144.767703024091
1986,2,SR0090,161.791856597933
1986,2,SR0140,143.560393084047
1986,2,SR0150,130.072602803628
1986,2,WR1000,169.859095125675
1986,3,SR0040,170.103417572218
1986,3,SR0050,88.62828507977
1986,3,SR0060,58.2948763847503
1986,3,SR0070,101.739937714012
1986,3,SR0080,63.5777807607649
1986,3,SR0090,72.1493226168411
1986,3,SR0140,84.7628895968237
1986,3,SR0150,67.3421265437584
1986,3,WR1000,80.0220423440782
1986,4,SR0040,64.9216759537758
1986,4,SR0050,36.027936212962
1986,4,SR0060,20.2433522643717
1986,4,SR0070,35.5942341042996
1986,4,SR0080,14.9359808395774
1986,4,SR0090,14.141013665601
1986,4,SR0140,30.2736361636013
1986,4,SR0150,26.6236516897539
1986,4,WR1000,15.5910615315318
1986,5,SR0040,83.6635452658066
1986,5,SR0050,56.8745614435443
1986,5,SR0060,41.2806664333491
1986,5,SR0070,53.6941603001677
1986,5,SR0080,39.6383023181493
1986,5,SR0090,43.5302211934843
1986,5,SR0140,50.123996321031
1986,5,SR0150,47.2221855484646
1986,5,WR1000,51.5917567773286
1986,6,SR0040,34.1042827845519
1986,6,SR0050,26.422064737685
1986,6,SR0060,19.026440122822
1986,6,SR0070,28.4387311049269
1986,6,SR0080,16.9655343632225
1986,6,SR0090,17.6491234833723
1986,6,SR0140,23.5316015861181
1986,6,SR0150,19.2261840125453
1986,6,WR1000,15.6655560250275
1986,7,SR0040,5.51394260993347
1986,7,SR0050,3.82798135135406
1986,7,SR0060,3.11024597765228
1986,7,SR0070,4.07272799637399
1986,7,SR0080,2.87966971022884
1986,7,SR0090,2.22770518201784
1986,7,SR0140,3.62809189129074
1986,7,SR0150,3.56838692126571
1986,7,WR1000,3.74242128540487
1986,8,SR0040,0.00110471489237508
1986,8,SR0050,0.00636526140149455
1986,8,SR0060,0
1986,8,SR0070,0.669415426765493
1986,8,SR0080,0.51376513994615
1986,8,SR0090,2.29318849498533
1986,8,SR0140,0.0160212748070735
1986,8,SR0150,0.0113386340741667
1986,8,WR1000,2.773650175917
1986,9,SR0040,82.7705457896205
1986,9,SR0050,70.4955223150247
1986,9,SR0060,54.4299458323851
1986,9,SR0070,62.120361378422
1986,9,SR0080,53.3130666109073
1986,9,SR0090,57.4237615320602
1986,9,SR0140,59.5267519608773
1986,9,SR0150,61.8885612697972
1986,9,WR1000,64.5329472878281
1986,10,SR0040,14.1804799079598
1986,10,SR0050,16.838754290882
1986,10,SR0060,15.3346348505495
1986,10,SR0070,17.8193463241441
1986,10,SR0080,19.3288795591472
1986,10,SR0090,23.2615337932952
1986,10,SR0140,15.4425702031839
1986,10,SR0150,15.6705387971935
1986,10,WR1000,27.0960931283442
1986,11,SR0040,56.2239703701828
1986,11,SR0050,32.1612639786164
1986,11,SR0060,25.5774968629446
1986,11,SR0070,44.6164884897813
1986,11,SR0080,33.7682558055318
1986,11,SR0090,52.329939200009
1986,11,SR0140,33.6295038352103
1986,11,SR0150,26.3258093816199
1986,11,WR1000,70.3715140752133
1986,12,SR0040,44.3973169429367
1986,12,SR0050,24.5708600202707
1986,12,SR0060,16.7551716939884
1986,12,SR0070,31.0300920591241
1986,12,SR0080,24.8312971391642
1986,12,SR0090,30.6869551361335
1986,12,SR0140,23.7211582599205
1986,12,SR0150,18.3428695386944
1986,12,WR1000,36.2092985726233
1987,1,SR0040,120.263168468783
1987,1,SR0050,81.7230209122882
1987,1,SR0060,53.6892813229317
1987,1,SR0070,92.223814920964
1987,1,SR0080,59.2450317394376
1987,1,SR0090,75.588763931369
1987,1,SR0140,71.4039886446994
1987,1,SR0150,62.6769047784398
1987,1,WR1000,82.5406792250174
1987,2,SR0040,67.0129481082084
1987,2,SR0050,50.730048623422
1987,2,SR0060,31.0576856860196
1987,2,SR0070,52.1027146121036
1987,2,SR0080,35.4968394585408
1987,2,SR0090,43.318668951362
1987,2,SR0140,41.0858109583848
1987,2,SR0150,37.1159870779309
1987,2,WR1000,48.3936273404417
1987,3,SR0040,97.1700577727771
1987,3,SR0050,66.4175915464491
1987,3,SR0060,42.6888496600065
1987,3,SR0070,64.4269543255326
1987,3,SR0080,53.0032204181101
1987,3,SR0090,66.5666170163968
1987,3,SR0140,57.5339288581056
1987,3,SR0150,49.4722925632961
1987,3,WR1000,79.6644733329086
1987,4,SR0040,23.8158462592377
1987,4,SR0050,16.0894037331594
1987,4,SR0060,11.0563673996836
1987,4,SR0070,14.6347686834553
1987,4,SR0080,6.59948814862189
1987,4,SR0090,6.83130216141889
1987,4,SR0140,14.3187651612924
1987,4,SR0150,14.6682126790325
1987,4,WR1000,7.25707093435873
1987,5,SR0040,37.4806761048588
1987,5,SR0050,31.743068382299
1987,5,SR0060,30.5857854190949
1987,5,SR0070,35.2763862154666
1987,5,SR0080,34.6994892117116
1987,5,SR0090,34.3429165289147
1987,5,SR0140,32.5827769147226
1987,5,SR0150,29.1283901455259
1987,5,WR1000,36.5093071201445
1987,6,SR0040,35.7848797994445
1987,6,SR0050,47.837044752292
1987,6,SR0060,38.5362800936503
1987,6,SR0070,33.4526159812759
1987,6,SR0080,32.2273785902603
1987,6,SR0090,26.7418125146007
1987,6,SR0140,36.5388293017748
1987,6,SR0150,45.167550206739
1987,6,WR1000,24.8529771151695
1987,7,SR0040,196.080775006509
1987,7,SR0050,127.057370956872
1987,7,SR0060,78.2613016193417
1987,7,SR0070,120.162893889646
1987,7,SR0080,64.7987167257745
1987,7,SR0090,73.1828011059131
1987,7,SR0140,128.656859299089
1987,7,SR0150,127.71627705986
1987,7,WR1000,75.0904332884187
1987,8,SR0040,4.75031494452214
1987,8,SR0050,9.23801441429351
1987,8,SR0060,5.85847654041814
1987,8,SR0070,4.45570184166749
1987,8,SR0080,1.6101711812665
1987,8,SR0090,0.922238344230229
1987,8,SR0140,5.13967098505583
1987,8,SR0150,9.80873936755729
1987,8,WR1000,0.0202508633760218
1987,9,SR0040,0
1987,9,SR0050,0.868123327319975
1987,9,SR0060,0
1987,9,SR0070,0.267874823264271
1987,9,SR0080,0.297373447568114
1987,9,SR0090,0.233385622434407
1987,9,SR0140,8.3277811493236e-07
1987,9,SR0150,0.116186531261318
1987,9,WR1000,0
1987,10,SR0040,5.01387315772336
1987,10,SR0050,3.03366049657604
1987,10,SR0060,1.85493448824142
1987,10,SR0070,1.62631754307527
1987,10,SR0080,1.39368216144321
1987,10,SR0090,0.589089243189381
1987,10,SR0140,2.39297517469541
1987,10,SR0150,2.53515743686026
1987,10,WR1000,0.530057206864826
1987,11,SR0040,48.2808056082627
1987,11,SR0050,32.3025123125071
1987,11,SR0060,25.3104930680036
1987,11,SR0070,38.2431712669935
1987,11,SR0080,32.1396229231037
1987,11,SR0090,43.98402801608
1987,11,SR0140,31.9778921690728
1987,11,SR0150,27.1383173366288
1987,11,WR1000,54.3838189496538
1987,12,SR0040,152.914054847978
1987,12,SR0050,108.20953476799
1987,12,SR0060,81.2338119640982
1987,12,SR0070,121.652914446686
1987,12,SR0080,104.479699704887
1987,12,SR0090,139.444914987499
1987,12,SR0140,99.6256773288021
1987,12,SR0150,88.5350935767187
1987,12,WR1000,169.518977429711
1988,1,SR0040,132.858677847567
1988,1,SR0050,104.612034558197
1988,1,SR0060,65.4487210495326
1988,1,SR0070,95.8554050718446
1988,1,SR0080,69.2705205737553
1988,1,SR0090,80.4231743639343
1988,1,SR0140,81.8842255708288
1988,1,SR0150,80.571549141129
1988,1,WR1000,86.237477476474
1988,2,SR0040,52.6116170070985
1988,2,SR0050,13.0590364081229
1988,2,SR0060,12.2697587994204
1988,2,SR0070,26.4392254416781
1988,2,SR0080,15.5297450433324
1988,2,SR0090,9.70083564645666
1988,2,SR0140,18.7201989552886
1988,2,SR0150,10.0864770130723
1988,2,WR1000,9.854180228846
1988,3,SR0040,58.2365739756558
1988,3,SR0050,42.5895903414214
1988,3,SR0060,23.6513513883939
1988,3,SR0070,35.0357509114207
1988,3,SR0080,24.3815018254968
1988,3,SR0090,30.6626931190069
1988,3,SR0140,32.1266176891874
1988,3,SR0150,31.3164099590227
1988,3,WR1000,40.6848974045132
1988,4,SR0040,102.443140473051
1988,4,SR0050,84.4714621437103
1988,4,SR0060,53.0566594255325
1988,4,SR0070,68.1157062470704
1988,4,SR0080,46.107662947325
1988,4,SR0090,44.8890986048192
1988,4,SR0140,66.3538195255321
1988,4,SR0150,67.1857091525616
1988,4,WR1000,45.2121793178624
1988,5,SR0040,65.7575342108201
1988,5,SR0050,46.4539746807828
1988,5,SR0060,35.364460143268
1988,5,SR0070,48.1967354144892
1988,5,SR0080,44.4717852887196
1988,5,SR0090,50.0604412549335
1988,5,SR0140,42.2583622756467
1988,5,SR0150,37.1508863771618
1988,5,WR1000,61.8919130880664
1988,6,SR0040,41.3585611617799
1988,6,SR0050,28.0836761620522
1988,6,SR0060,25.5192670236566
1988,6,SR0070,37.837061618023
1988,6,SR0080,28.8075387915311
1988,6,SR0090,38.6392802854551
1988,6,SR0140,30.6520937044933
1988,6,SR0150,25.0998075664902
1988,6,WR1000,46.7055163637143
1988,7,SR0040,0.308178426374794
1988,7,SR0050,0.286174644703761
1988,7,SR0060,3.12340313432219
1988,7,SR0070,0.0158415561529128
1988,7,SR0080,0.0169266638344696
1988,7,SR0090,0
1988,7,SR0140,1.46941357324928
1988,7,SR0150,2.37770610250887
1988,7,WR1000,0
1988,8,SR0040,9.1851903400367
1988,8,SR0050,6.86345013248085
1988,8,SR0060,6.45596070117901
1988,8,SR0070,8.83590561781443
1988,8,SR0080,4.12080566856332
1988,8,SR0090,4.10585367675388
1988,8,SR0140,7.11944336591088
1988,8,SR0150,7.25719749722179
1988,8,WR1000,4.73544556254721
1988,9,SR0040,20.494287348515
1988,9,SR0050,13.6503597822326
1988,9,SR0060,7.92521878777545
1988,9,SR0070,13.8312935580361
1988,9,SR0080,7.09129814454513
1988,9,SR0090,7.23585469332238
1988,9,SR0140,11.093231617533
1988,9,SR0150,10.4268099249397
1988,9,WR1000,6.70030207350743
1988,10,SR0040,7.21243033755318
1988,10,SR0050,6.13865451036531
1988,10,SR0060,2.13113948423433
1988,10,SR0070,3.19707506599414
1988,10,SR0080,2.55383000423871
1988,10,SR0090,2.01051850613935
1988,10,SR0140,3.50319396048272
1988,10,SR0150,3.83173021887361
1988,10,WR1000,1.28104780702056
1988,11,SR0040,242.469633628488
1988,11,SR0050,168.91778593483
1988,11,SR0060,129.214414605246
1988,11,SR0070,196.519336699753
1988,11,SR0080,156.13629255639
1988,11,SR0090,207.107001262738
1988,11,SR0140,159.499271819211
1988,11,SR0150,139.292513430357
1988,11,WR1000,238.844672847784
1988,12,SR0040,90.1537125927539
1988,12,SR0050,65.8779332317538
1988,12,SR0060,34.2877131106592
1988,12,SR0070,57.6993697494687
1988,12,SR0080,45.1084843290782
1988,12,SR0090,56.297526034957
1988,12,SR0140,47.7308917882815
1988,12,SR0150,47.3929362105171
1988,12,WR1000,66.2154822440794
1989,1,SR0040,106.968330140805
1989,1,SR0050,73.4528659786615
1989,1,SR0060,48.4334311642188
1989,1,SR0070,80.6426267640774
1989,1,SR0080,51.8328450599458
1989,1,SR0090,62.2106086534203
1989,1,SR0140,61.8596419133946
1989,1,SR0150,56.239726378762
1989,1,WR1000,68.2970599636841
1989,2,SR0040,50.4477804764362
1989,2,SR0050,35.0285104526762
1989,2,SR0060,19.585597420226
1989,2,SR0070,35.4400722425599
1989,2,SR0080,23.2229158356272
1989,2,SR0090,24.1092449929318
1989,2,SR0140,27.3520382124413
1989,2,SR0150,24.5041535667327
1989,2,WR1000,25.5614338592181
1989,3,SR0040,218.453231370396
1989,3,SR0050,142.490030859541
1989,3,SR0060,100.011850806449
1989,3,SR0070,161.070412584311
1989,3,SR0080,117.222052120135
1989,3,SR0090,152.917285693082
1989,3,SR0140,134.455412209024
1989,3,SR0150,113.797812411782
1989,3,WR1000,172.521337513864
1989,4,SR0040,84.8842549329603
1989,4,SR0050,53.2506241947147
1989,4,SR0060,36.906659454264
1989,4,SR0070,57.3696409156149
1989,4,SR0080,41.9998962145188
1989,4,SR0090,51.7479246577039
1989,4,SR0140,49.0817942372892
1989,4,SR0150,43.3319655198218
1989,4,WR1000,55.6180485934805
1989,5,SR0040,61.3647018928378
1989,5,SR0050,44.7242373387805
1989,5,SR0060,28.3007153578256
1989,5,SR0070,39.6209071886919
1989,5,SR0080,35.5209913467471
1989,5,SR0090,43.8249338338711
1989,5,SR0140,35.9004308046988
1989,5,SR0150,35.0504779052618
1989,5,WR1000,54.4586739217261
1989,6,SR0040,23.488383039146
1989,6,SR0050,8.70008526334581
1989,6,SR0060,6.04871607531644
1989,6,SR0070,14.2422919892359
1989,6,SR0080,6.6528342053009
1989,6,SR0090,5.99585159346868
1989,6,SR0140,10.1413635476508
1989,6,SR0150,6.72471195064653
1989,6,WR1000,7.19299992090548
1989,7,SR0040,4.37703881703851
1989,7,SR0050,5.02552887814335
1989,7,SR0060,0.144873450785356
1989,7,SR0070,2.20001551464183
1989,7,SR0080,0.00532791805196519
1989,7,SR0090,0.170440559398737
1989,7,SR0140,1.3312890850877
1989,7,SR0150,3.13312715715348
1989,7,WR1000,0.640737288408656
1989,8,SR0040,59.4211088398381
1989,8,SR0050,26.9977699772764
1989,8,SR0060,19.3462331814832
1989,8,SR0070,32.3454480415964
1989,8,SR0080,16.4446390265499
1989,8,SR0090,16.3275993087786
1989,8,SR0140,29.3006864549685
1989,8,SR0150,22.9371202530657
1989,8,WR1000,19.4238930143383
1989,9,SR0040,35.3312180049807
1989,9,SR0050,33.5005433737629
1989,9,SR0060,31.899068252887
1989,9,SR0070,34.4738960003682
1989,9,SR0080,36.8025089240264
1989,9,SR0090,36.4741959548382
1989,9,SR0140,32.3400713386548
1989,9,SR0150,31.9150785520394
1989,9,WR1000,37.2299034429536
1989,10,SR0040,60.8699166293115
1989,10,SR0050,49.8590136599339
1989,10,SR0060,40.4780159431031
1989,10,SR0070,49.8683424089613
1989,10,SR0080,53.6998401149088
1989,10,SR0090,54.4066417425824
1989,10,SR0140,44.521124416
1989,10,SR0150,40.7353143481027
1989,10,WR1000,62.5530901861975
1989,11,SR0040,33.7288441847291
1989,11,SR0050,23.8915023157048
1989,11,SR0060,19.3015200859032
1989,11,SR0070,27.8760528450465
1989,11,SR0080,25.7497967332481
1989,11,SR0090,33.2500148809585
1989,11,SR0140,23.5129676851186
1989,11,SR0150,19.773880610433
1989,11,WR1000,39.9683327637763
1989,12,SR0040,27.7752481232568
1989,12,SR0050,16.4250336875119
1989,12,SR0060,11.8905482616035
1989,12,SR0070,18.0199525283474
1989,12,SR0080,12.0520535734043
1989,12,SR0090,17.3810359769336
1989,12,SR0140,15.4904858740664
1989,12,SR0150,13.6453915786497
1989,12,WR1000,21.9818795585563
1990,1,SR0040,118.889261568308
1990,1,SR0050,83.4319747853006
1990,1,SR0060,73.081838785656
1990,1,SR0070,95.3941585183494
1990,1,SR0080,78.1476964032395
1990,1,SR0090,95.9911615686026
1990,1,SR0140,83.2094955865193
1990,1,SR0150,72.4411655179859
1990,1,WR1000,107.244452824171
1990,2,SR0040,87.4840156837643
1990,2,SR0050,49.4285804661431
1990,2,SR0060,24.6662843550814
1990,2,SR0070,61.1802701511694
1990,2,SR0080,34.4969751990289
1990,2,SR0090,45.4989414673475
1990,2,SR0140,41.8216661437017
